"Avg # Bars In Losing Trades: All","Avg # Bars In Losing Trades: Long","Avg # Bars In Losing Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars In Winning Trades: All","Avg # Bars In Winning Trades: Long","Avg # Bars In Winning Trades: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Max Drawdown","Open PL","Buy & Hold Return","Sharpe Ratio","Sortino Ratio","Max Drawdown %","Buy & Hold Return %","Open PL %","comment","__From","__To","__Length","__KSmoothing","__DLength","__Level","__CCI_Period","__T3_Period","__B","__Trade reverse","__Long Stop Loss %","__Enable Trailing","__Stop Loss","__Take Profit","__Trailing Stop","__Trailing Offset","__Source","__Filter","__Slow EMA Period","__Fast EMA Period","__Angle 1","__Angle 2","__Bull Angle Source","__Bear Angle Source"
352.00,352.00,0,352.00,352.00,0,0,0,0,3.62,3.62,0,0.72,0.72,0,-3.62,-3.62,0,-0.72,-0.72,0,0,0,0,0,0,0,0,0,0,3.62,3.62,0,0.72,0.72,0,0,0,0,0,0,0,3.62,3.62,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0.20,0.20,0,-3.62,-3.62,0,-0.72,-0.72,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,3.62,0,73.56,0,0,0.72,14.71,0,"Changed ""T3_Period"": 398 => 189.",true,0,67.00,5.00,7.00,6.00,375.00,189.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",45.00,9.00,57.00,25.00,"hlc3","hlc3"
352.00,352.00,0,352.00,352.00,0,0,0,0,3.62,3.62,0,0.72,0.72,0,-3.62,-3.62,0,-0.72,-0.72,0,0,0,0,0,0,0,0,0,0,3.62,3.62,0,0.72,0.72,0,0,0,0,0,0,0,3.62,3.62,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0.20,0.20,0,-3.62,-3.62,0,-0.72,-0.72,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,3.62,0,73.56,0,0,0.72,14.71,0,"Changed ""Angle 2"": 25 => 17.",true,0,67.00,5.00,7.00,6.00,375.00,189.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",45.00,9.00,57.00,17.00,"hlc3","hlc3"
484.50,484.50,0,670.00,670.00,0,855.50,855.50,0,10.91,10.91,0,2.18,2.18,0,-4.71,-4.71,0,-0.94,-0.94,0,1.50,1.50,0,0.30,0.30,0,0,0,0,21.82,21.82,0,4.36,4.36,0,3.00,3.00,0,0.60,0.60,0,19.43,19.43,0,3.89,3.89,0,2.37,2.37,0,0.49,0.49,0,0,0,0,0.20,0.20,0,-18.82,-18.82,0,-3.76,-3.76,0,2.00,2.00,0,2.00,2.00,0,50.00,50.00,0,0.14,0.14,0,0.14,0.14,0,0,0,0,4.00,4.00,0,19.43,0,68.15,-0.28,-0.27,3.89,13.63,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,240.00,398.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,14.00,102.00,9.00,"hlc3","hlc3"
0,0,0,833.00,833.00,0,833.00,833.00,0,0,0,0,0,0,0,0.65,0.65,0,0.13,0.13,0,0.65,0.65,0,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0,0.13,0.13,0,0,0,0,0,0,0,0.65,0.65,0,0.13,0.13,0,0,0,0,0.18,0.18,0,0.65,0.65,0,0.13,0.13,0,0,0,0,1.00,1.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,24.41,0,0,0,4.88,0,"Changed ""Angle 2"": 9 => 21.",true,0,67.00,5.00,7.00,6.00,240.00,398.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,14.00,102.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,555.00,279.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",45.00,8.00,48.00,30.00,"hlc3","hlc3"
224.00,224.00,0,224.00,224.00,0,0,0,0,12.16,12.16,0,2.43,2.43,0,-12.16,-12.16,0,-2.43,-2.43,0,0,0,0,0,0,0,0,0,0,12.16,12.16,0,2.43,2.43,0,0,0,0,0,0,0,12.16,12.16,0,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-12.16,-12.16,0,-2.43,-2.43,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,12.16,0,39.07,0,0,2.43,7.81,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,285.00,189.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,93.00,23.00,"hlc3","hlc3"
232.00,232.00,0,232.00,232.00,0,0,0,0,12.40,12.40,0,2.48,2.48,0,-12.39,-12.39,0,-2.48,-2.48,0,0,0,0,0,0,0,0,0,0,12.40,12.40,0,2.48,2.48,0,0,0,0,0,0,0,12.40,12.40,0,2.48,2.48,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-12.39,-12.39,0,-2.48,-2.48,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,12.39,0,38.89,0,0,2.48,7.78,0,"Changed ""B"": 0.08 => 0.02.",true,0,67.00,5.00,7.00,6.00,285.00,189.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,93.00,23.00,"hlc3","hlc3"
115.00,115.00,0,115.00,115.00,0,0,0,0,6.05,6.05,0,1.21,1.21,0,-6.05,-6.05,0,-1.21,-1.21,0,0,0,0,0,0,0,0,0,0,6.05,6.05,0,1.21,1.21,0,0,0,0,0,0,0,6.05,6.05,0,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-6.05,-6.05,0,-1.21,-1.21,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,6.05,0,51.89,0,0,1.21,10.38,0,"Changed ""T3_Period"": 189 => 309.",true,0,67.00,5.00,7.00,6.00,285.00,309.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,93.00,23.00,"hlc3","hlc3"
0,0,0,1211.00,1211.00,0,1211.00,1211.00,0,0,0,0,0,0,0,9.23,9.23,0,1.85,1.85,0,9.23,9.23,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,9.23,9.23,0,1.85,1.85,0,0,0,0,0,0,0,9.23,9.23,0,1.85,1.85,0,0,0,0,0.19,0.19,0,9.23,9.23,0,1.85,1.85,0,0,0,0,1.00,1.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,39.94,0,0,0,7.99,0,"Changed ""B"": 0.02 => 0.08.",true,0,67.00,5.00,7.00,6.00,285.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,93.00,23.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,465.00,398.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",40.00,5.00,57.00,30.00,"hlc3","hlc3"
171.00,171.00,0,171.00,171.00,0,0,0,0,16.87,16.87,0,3.37,3.37,0,-16.87,-16.87,0,-3.37,-3.37,0,0,0,0,0,0,0,0,0,0,16.87,16.87,0,3.37,3.37,0,0,0,0,0,0,0,16.87,16.87,0,3.37,3.37,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,-16.87,-16.87,0,-3.37,-3.37,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,16.87,0,36.21,0,0,3.37,7.24,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,150.00,159.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,10.00,120.00,23.00,"hlc3","hlc3"
178.09,178.09,0,270.21,270.21,0,396.88,396.88,0,5.23,5.23,0,1.05,1.05,0,0.19,0.19,0,0.04,0.04,0,7.64,7.64,0,1.53,1.53,0,0,0,0,57.52,57.52,0,11.50,11.50,0,61.09,61.09,0,12.22,12.22,0,16.99,16.99,0,3.37,3.37,0,20.65,20.65,0,4.20,4.20,0,0,0,0,0.20,0.20,0,3.57,3.57,0,0.71,0.71,0,11.00,11.00,0,8.00,8.00,0,42.11,42.11,0,1.06,1.06,0,1.46,1.46,0,0,0,0,19.00,19.00,0,24.89,0,75.15,0.03,0.05,4.88,15.03,0,"Changed ""Fast EMA Period"": 10 => 17.",true,0,67.00,5.00,7.00,6.00,150.00,159.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,17.00,120.00,23.00,"hlc3","hlc3"
178.09,178.09,0,270.21,270.21,0,396.88,396.88,0,5.23,5.23,0,1.05,1.05,0,0.19,0.19,0,0.04,0.04,0,7.64,7.64,0,1.53,1.53,0,0,0,0,57.52,57.52,0,11.50,11.50,0,61.09,61.09,0,12.22,12.22,0,16.99,16.99,0,3.37,3.37,0,20.65,20.65,0,4.20,4.20,0,0,0,0,0.20,0.20,0,3.57,3.57,0,0.71,0.71,0,11.00,11.00,0,8.00,8.00,0,42.11,42.11,0,1.06,1.06,0,1.46,1.46,0,0,0,0,19.00,19.00,0,24.89,0,75.17,0.03,0.05,4.88,15.03,0,"Changed ""Angle 2"": 23 => 7.",true,0,67.00,5.00,7.00,6.00,150.00,159.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,17.00,120.00,7.00,"hlc3","hlc3"
104.00,104.00,0,473.50,473.50,0,843.00,843.00,0,5.35,5.35,0,1.07,1.07,0,-1.85,-1.85,0,-0.37,-0.37,0,1.66,1.66,0,0.33,0.33,0,0,0,0,5.35,5.35,0,1.07,1.07,0,1.66,1.66,0,0.33,0.33,0,5.35,5.35,0,1.07,1.07,0,1.66,1.66,0,0.34,0.34,0,0,0,0,0.19,0.19,0,-3.70,-3.70,0,-0.74,-0.74,0,1.00,1.00,0,1.00,1.00,0,50.00,50.00,0,0.31,0.31,0,0.31,0.31,0,0,0,0,2.00,2.00,0,5.35,0,50.84,-0.24,-0.24,1.07,10.17,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,330.00,279.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",45.00,9.00,84.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""B"": 0.08 => 0.02.",true,0,67.00,5.00,7.00,6.00,330.00,279.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",45.00,9.00,84.00,21.00,"hlc3","hlc3"
246.70,246.70,0,308.93,308.93,0,464.50,464.50,0,5.89,5.89,0,1.18,1.18,0,-1.68,-1.68,0,-0.34,-0.34,0,8.84,8.84,0,1.77,1.77,0,0,0,0,58.94,58.94,0,11.79,11.79,0,35.36,35.36,0,7.07,7.07,0,16.64,16.64,0,3.51,3.51,0,19.77,19.77,0,4.33,4.33,0,0,0,0,0.20,0.20,0,-23.58,-23.58,0,-4.72,-4.72,0,10.00,10.00,0,4.00,4.00,0,28.57,28.57,0,0.60,0.60,0,1.50,1.50,0,0,0,0,14.00,14.00,0,43.35,0,72.78,-0.18,-0.23,8.67,14.56,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,465.00,99.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,17.00,111.00,7.00,"hlc3","hlc3"
246.70,246.70,0,308.93,308.93,0,464.50,464.50,0,5.89,5.89,0,1.18,1.18,0,-1.68,-1.68,0,-0.34,-0.34,0,8.84,8.84,0,1.77,1.77,0,0,0,0,58.94,58.94,0,11.79,11.79,0,35.36,35.36,0,7.07,7.07,0,16.64,16.64,0,3.51,3.51,0,19.77,19.77,0,4.33,4.33,0,0,0,0,0.20,0.20,0,-23.58,-23.58,0,-4.72,-4.72,0,10.00,10.00,0,4.00,4.00,0,28.57,28.57,0,0.60,0.60,0,1.50,1.50,0,0,0,0,14.00,14.00,0,43.35,0,72.98,-0.18,-0.23,8.67,14.60,0,"Changed ""Angle 1"": 111 => 84.",true,0,67.00,5.00,7.00,6.00,465.00,99.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,17.00,84.00,7.00,"hlc3","hlc3"
387.40,387.40,0,504.38,504.38,0,699.33,699.33,0,4.38,4.38,0,0.88,0.88,0,3.82,3.82,0,0.76,0.76,0,17.49,17.49,0,3.50,3.50,0,0,0,0,21.89,21.89,0,4.38,4.38,0,52.48,52.48,0,10.50,10.50,0,9.59,9.59,0,1.84,1.84,0,28.33,28.33,0,5.74,5.74,0,0,0,0,0.20,0.20,0,30.60,30.60,0,6.12,6.12,0,5.00,5.00,0,3.00,3.00,0,37.50,37.50,0,2.40,2.40,0,4.00,4.00,0,1.00,1.00,0,8.00,8.00,0,13.13,3.89,74.97,0.25,0.81,2.51,14.99,0.73,"Changed ""T3_Period"": 99 => 189.",true,0,67.00,5.00,7.00,6.00,465.00,189.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,17.00,84.00,7.00,"hlc3","hlc3"
284.43,284.43,0,484.79,484.79,0,685.14,685.14,0,7.02,7.02,0,1.40,1.40,0,1.53,1.53,0,0.31,0.31,0,10.07,10.07,0,2.01,2.01,0,0,0,0,49.13,49.13,0,9.83,9.83,0,70.51,70.51,0,14.10,14.10,0,18.33,18.33,0,3.53,3.53,0,30.58,30.58,0,6.25,6.25,0,0,0,0,0.20,0.20,0,21.38,21.38,0,4.28,4.28,0,7.00,7.00,0,7.00,7.00,0,50.00,50.00,0,1.44,1.44,0,1.44,1.44,0,0,0,0,14.00,14.00,0,20.10,0,72.90,0.15,0.29,3.87,14.58,0,"Changed ""T3_Period"": 249 => 129.",true,0,67.00,5.00,7.00,6.00,420.00,129.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,39.00,21.00,"hlc3","hlc3"
205.80,205.80,0,231.55,231.55,0,489.00,489.00,0,5.54,5.54,0,1.11,1.11,0,-3.80,-3.80,0,-0.76,-0.76,0,13.65,13.65,0,2.73,2.73,0,0,0,0,55.44,55.44,0,11.09,11.09,0,13.65,13.65,0,2.73,2.73,0,18.20,18.20,0,3.78,3.78,0,13.65,13.65,0,2.91,2.91,0,0,0,0,0.20,0.20,0,-41.79,-41.79,0,-8.36,-8.36,0,10.00,10.00,0,1.00,1.00,0,9.09,9.09,0,0.25,0.25,0,2.46,2.46,0,0,0,0,11.00,11.00,0,41.79,0,74.72,-0.60,-0.52,8.36,14.94,0,"Changed ""Fast EMA Period"": 5 => 11.",true,0,67.00,5.00,7.00,6.00,420.00,129.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,11.00,39.00,21.00,"hlc3","hlc3"
190.67,190.67,0,219.50,219.50,0,306.00,306.00,0,5.21,5.21,0,1.04,1.04,0,-2.80,-2.80,0,-0.56,-0.56,0,4.42,4.42,0,0.88,0.88,0,0,0,0,62.51,62.51,0,12.50,12.50,0,17.69,17.69,0,3.54,3.54,0,18.36,18.36,0,3.78,3.78,0,14.81,14.81,0,3.15,3.15,0,0,0,0,0.19,0.19,0,-44.82,-44.82,0,-8.96,-8.96,0,12.00,12.00,0,4.00,4.00,0,25.00,25.00,0,0.28,0.28,0,0.85,0.85,0,1.00,1.00,0,16.00,16.00,0,45.15,6.02,64.30,-0.31,-0.35,9.02,12.86,1.32,"Changed ""CCI_Period"": 420 => 195.",true,0,67.00,5.00,7.00,6.00,195.00,129.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,11.00,39.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Fast EMA Period"": 11 => 15.",true,0,67.00,5.00,7.00,6.00,195.00,129.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,15.00,39.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,555.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",35.00,6.00,75.00,29.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""T3_Period"": 309 => 99.",true,0,67.00,5.00,7.00,6.00,555.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",35.00,6.00,75.00,29.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""T3_Period"": 99 => 249.",true,0,67.00,5.00,7.00,6.00,555.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",35.00,6.00,75.00,29.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Angle 2"": 29 => 19.",true,0,67.00,5.00,7.00,6.00,555.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",35.00,6.00,75.00,19.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""B"": 0.08 => 0.02.",true,0,67.00,5.00,7.00,6.00,555.00,249.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",35.00,6.00,75.00,19.00,"hlc3","hlc3"
490.00,490.00,0,657.00,657.00,0,935.33,935.33,0,9.90,9.90,0,1.98,1.98,0,0.35,0.35,0,0.07,0.07,0,17.44,17.44,0,3.49,3.49,0,0,0,0,49.49,49.49,0,9.90,9.90,0,52.31,52.31,0,10.46,10.46,0,18.55,18.55,0,3.71,3.71,0,24.06,24.06,0,4.91,4.91,0,0,0,0,0.20,0.20,0,2.82,2.82,0,0.56,0.56,0,5.00,5.00,0,3.00,3.00,0,37.50,37.50,0,1.06,1.06,0,1.76,1.76,0,0,0,0,8.00,8.00,0,21.07,0,68.88,0.03,0.04,4.10,13.78,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,330.00,398.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,14.00,30.00,7.00,"hlc3","hlc3"
835.00,835.00,0,682.00,682.00,0,529.00,529.00,0,4.91,4.91,0,0.98,0.98,0,-1.65,-1.65,0,-0.33,-0.33,0,1.61,1.61,0,0.32,0.32,0,0,0,0,4.91,4.91,0,0.98,0.98,0,1.61,1.61,0,0.32,0.32,0,4.91,4.91,0,0.98,0.98,0,1.61,1.61,0,0.32,0.32,0,0,0,0,0.19,0.19,0,-3.30,-3.30,0,-0.66,-0.66,0,1.00,1.00,0,1.00,1.00,0,50.00,50.00,0,0.33,0.33,0,0.33,0.33,0,0,0,0,2.00,2.00,0,4.91,0,64.94,-0.31,-0.31,0.98,12.99,0,"Changed ""Slow EMA Period"": 25 => 50.",true,0,67.00,5.00,7.00,6.00,330.00,398.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",50.00,14.00,30.00,7.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,510.00,279.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,93.00,23.00,"hlc3","hlc3"
0,0,0,841.00,841.00,0,841.00,841.00,0,0,0,0,0,0,0,27.40,27.40,0,5.48,5.48,0,27.40,27.40,0,5.48,5.48,0,0,0,0,0,0,0,0,0,0,27.40,27.40,0,5.48,5.48,0,0,0,0,0,0,0,27.40,27.40,0,5.48,5.48,0,0,0,0,0.19,0.19,0,27.40,27.40,0,5.48,5.48,0,0,0,0,1.00,1.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,60.28,0,0,0,12.06,0,"Changed ""Fast EMA Period"": 5 => 10.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,10.00,39.00,21.00,"hlc3","hlc3"
617.00,617.00,0,617.00,617.00,0,0,0,0,7.40,7.40,0,1.48,1.48,0,-7.40,-7.40,0,-1.48,-1.48,0,0,0,0,0,0,0,0,0,0,14.80,14.80,0,2.96,2.96,0,0,0,0,0,0,0,12.57,12.57,0,2.52,2.52,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-14.80,-14.80,0,-2.96,-2.96,0,2.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,2.00,0,14.80,0,57.61,-0.43,-0.39,2.96,11.52,0,"Changed ""T3_Period"": 249 => 339.",true,0,67.00,5.00,7.00,6.00,420.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,10.00,39.00,21.00,"hlc3","hlc3"
151.83,151.83,0,249.40,249.40,0,395.75,395.75,0,7.47,7.47,0,1.49,1.49,0,-2.82,-2.82,0,-0.56,-0.56,0,4.14,4.14,0,0.83,0.83,0,0,0,0,44.79,44.79,0,8.96,8.96,0,16.57,16.57,0,3.31,3.31,0,18.83,18.83,0,3.78,3.78,0,15.23,15.23,0,3.15,3.15,0,0,0,0,0.19,0.19,0,-28.22,-28.22,0,-5.64,-5.64,0,6.00,6.00,0,4.00,4.00,0,40.00,40.00,0,0.37,0.37,0,0.56,0.56,0,0,0,0,10.00,10.00,0,28.98,0,64.55,-0.28,-0.32,5.79,12.91,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,195.00,129.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,16.00,102.00,11.00,"hlc3","hlc3"
0,0,0,848.00,848.00,0,848.00,848.00,0,0,0,0,0,0,0,0.47,0.47,0,0.09,0.09,0,0.47,0.47,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.47,0.47,0,0.09,0.09,0,0,0,0,0,0,0,0.47,0.47,0,0.09,0.09,0,0,0,0,0.20,0.20,0,0.47,0.47,0,0.09,0.09,0,0,0,0,1.00,1.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,71.20,0,0,0,14.24,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,510.00,219.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,11.00,84.00,23.00,"hlc3","hlc3"
